"labels","value","fieldValueSetId","fieldValueId","seq","parentId"
"FieldValue","Device FSM: State - PAUSE","417_title","fv0367",0,"n/a"
"FieldValue","Drug delivery (Drug): Drug viscosity","452_title","fv0368",0,"n/a"
"FieldValue","Device monitoring: Logging","488_title","fv0369",0,"n/a"
"FieldValue","Drug delivery (Occlusion detection): basal delivery","507_title","fv0370",0,"n/a"
"FieldValue","Drug delivery (Occlusion detection): Performance","518_title","fv0371",0,"n/a"
"FieldValue","Device FSM: Transition - ATE  --> SHELF_LIFE","523_title","fv0372",0,"n/a"
"FieldValue","Device FSM: Transition  INITIALIZATION --> SHELF_LIFE","524_title","fv0373",0,"n/a"
"FieldValue","Device FSM: State - SHELF_LIFE","525_title","fv0374",0,"n/a"
"FieldValue","Device FSM: Transition POD_IDENTIFICATION --> POWER_OFF (Pod identification times out)","526_title","fv0375",0,"n/a"
"FieldValue","Device FSM: Transition  CHANGE_POD --> POWER_OFF (skin presence detection times out)","527_title","fv0376",0,"n/a"
"FieldValue","Device FSM: Transition  INITIALIZATION --> POWER_OFF (Pod detached during initialization)","528_title","fv0377",0,"n/a"
"FieldValue","Device FSM: State - POWER_OFF","529_title","fv0378",0,"n/a"
"FieldValue","Device FSM: Transition  --> DECOUPLED","530_title","fv0379",0,"n/a"
"FieldValue","Device FSM: State - DECOUPLED","531_title","fv0380",0,"n/a"
"FieldValue","Device FSM: Transition SHELF_LIFE --> INITIALIZATION (successful coupling of Controller and Pod)","532_title","fv0381",0,"n/a"
"FieldValue","Device FSM: Transition POWER_OFF --> INITIALIZATION","533_title","fv0382",0,"n/a"
"FieldValue","Device FSM: Actions - Coupled Pod number check","534_title","fv0383",0,"n/a"
"FieldValue","Device FSM: State - INITIALIZATION","535_title","fv0384",0,"n/a"
"FieldValue","Device FSM: Transition  INITIALIZATION --> NRE","536_title","fv0385",0,"n/a"
"FieldValue","Device FSM: Transition  CHANGE_POD --> NRE (identification of an non-recoverable error)","537_title","fv0386",0,"n/a"
"FieldValue","Device FSM: State - NRE","538_title","fv0387",0,"n/a"
"FieldValue","Device FSM: Transition  INITIALIZATION --> ATE_MODE","539_title","fv0388",0,"n/a"
"FieldValue","Device FSM: Transition  INITIALIZATION --> POD_IDENTIFICATION","540_title","fv0389",0,"n/a"
"FieldValue","Device FSM: State - POD_IDENTIFICATION","541_title","fv0390",0,"n/a"
"FieldValue","Device FSM: State - POD_IDENTIFICATION (2)","542_title","fv0391",0,"n/a"
"FieldValue","Device FSM: Actions -  Initialization of Controller lifetime count","545_title","fv0392",0,"n/a"
"FieldValue","Device FSM: Transition POD_IDENTIFICATION --> CHANGE_POD (Pod delivery profile mismatch)","546_title","fv0393",0,"n/a"
"FieldValue","Device FSM: Transition  IDLE --> CHANGE_POD (end of therapy)","547_title","fv0394",0,"n/a"
"FieldValue","Device FSM: Transition  --> CHANGE_POD (basal delivery error)","548_title","fv0395",0,"n/a"
"FieldValue","Device FSM: Transition  --> CHANGE_POD (bolus delivery error)","549_title","fv0396",0,"n/a"
"FieldValue","Device FSM: Transition - Skin Needle retraction after transit to CHANGE_POD","550_title","fv0397",0,"n/a"
"FieldValue","Device FSM: Transition  --> CRITICAL_VOLTAGE","552_title","fv0398",0,"n/a"
"FieldValue","Device FSM: State - CRITICAL_VOLTAGE","553_title","fv0399",0,"n/a"
"FieldValue","Device FSM: Transition  --> SETUP, following successful Pod identification","554_title","fv0400",0,"n/a"
"FieldValue","Device FSM: State - SETUP","555_title","fv0401",0,"n/a"
"FieldValue","Device FSM: Transition  PAUSE --> IDLE (start/pause button pressed)","559_title","fv0402",0,"n/a"
"FieldValue","Device FSM: Transition, Therapy Cycle duration expired","560_title","fv0403",0,"n/a"
"FieldValue","Device FSM: Transition  IDLE --> basal (settling time expired)","562_title","fv0404",0,"n/a"
"FieldValue","Device FSM: Transition  IDLE --> basal (basal pulse interval time expired)","563_title","fv0405",0,"n/a"
"FieldValue","Device FSM: Transition  IDLE --> basal (basal pulse interval expired, pause >= basal_interval)","564_title","fv0406",0,"n/a"
"FieldValue","Device FSM: Transition  IDLE --> basal (basal pulse interval expired, pause < basal_interval)","565_title","fv0407",0,"n/a"
"FieldValue","Drug delivery (basal): Pulse volume","566_title","fv0408",0,"n/a"
"FieldValue","Drug delivery (basal): Pulse duration","569_title","fv0409",0,"n/a"
"FieldValue","Device monitoring: Motor current during basal delivery","570_title","fv0410",0,"n/a"
"FieldValue","Device FSM: Transition  IDLE --> bolus (bolus requested by User)","572_title","fv0411",0,"n/a"
"FieldValue","Device FSM: State - bolus","573_title","fv0412",0,"n/a"
"FieldValue","Device monitoring: Motor current during bolus delivery","574_title","fv0413",0,"n/a"
"FieldValue","Device FSM: Actions - Delivered bolus calculation","575_title","fv0414",0,"n/a"
"FieldValue","Device FSM: Actions  --> Therapy Cycle duration times out","579_title","fv0415",0,"n/a"
"FieldValue","Device FSM: Transition, scheduled basal pulse during bolus delivery","580_title","fv0416",0,"n/a"
"FieldValue","Device FSM: Transition  --> IDLE (successful bolus delivery)","581_title","fv0417",0,"n/a"
"FieldValue","Device FSM: Transition  IDLE --> PAUSE (pause button pressed)","582_title","fv0418",0,"n/a"
"FieldValue","Device FSM: Transition, pause requested by User during basal pulse","583_title","fv0419",0,"n/a"
"FieldValue","Drug delivery (Air priming): Residual air","585_title","fv0420",0,"n/a"
"FieldValue","Drug delivery (General): Residual drug calculation","599_title","fv0421",0,"n/a"
"FieldValue","Drug delivery (Occlusion detection): bolus delivery","600_title","fv0422",0,"n/a"
"FieldValue","Device FSM: Transition  --> NRE","603_title","fv0423",0,"n/a"
"FieldValue","Device FSM: Actions - Generic error management","604_title","fv0424",0,"n/a"
"FieldValue","Skin sensor: Elapsed time since loss of detection","607_title","fv0425",0,"n/a"
"FieldValue","Device monitoring: Used Pod definition","608_title","fv0426",0,"n/a"
"FieldValue","Device monitoring: Time from first activation","609_title","fv0427",0,"n/a"
"FieldValue","Drug delivery (Air priming): On skin detection only","613_title","fv0428",0,"n/a"
"FieldValue","Drug delivery (Air priming): Automation","616_title","fv0429",0,"n/a"
"FieldValue","Device: Operating noise","622_title","fv0430",0,"n/a"
"FieldValue","Device: Orientation","641_title","fv0431",0,"n/a"
"FieldValue","Drug delivery (General): Encoder counts compensation algorithm","642_title","fv0432",0,"n/a"
"FieldValue","Drug delivery (basal): Dose accuracy","646_title","fv0433",0,"n/a"
"FieldValue","Drug delivery (bolus): Dose accuracy","647_title","fv0434",0,"n/a"
"FieldValue","Drug delivery (General): Missed volume","648_title","fv0435",0,"n/a"
"FieldValue","Device security: Self-contained","675_title","fv0436",0,"n/a"
"FieldValue","Device security: Anti-tamper (2)","676_title","fv0437",0,"n/a"
"FieldValue","Device security: Anti-tamper (1)","686_title","fv0438",0,"n/a"
"FieldValue","Drug delivery (General): Hold up volume","689_title","fv0439",0,"n/a"
"FieldValue","Pod: NIM - Skin Needle, Safety interlock retraction trigger","715_title","fv0440",0,"n/a"
"FieldValue","Information signals: Components","386_title","fv0441",0,"n/a"
"FieldValue","Controller-Pod connection: Connect force","387_title","fv0442",0,"n/a"
"FieldValue","Controller-Pod connection: Disconnect force","388_title","fv0443",0,"n/a"
"FieldValue","Controller-Pod connection: Orientation","389_title","fv0444",0,"n/a"
"FieldValue","Controller-Pod connection: Misalignment","390_title","fv0445",0,"n/a"
"FieldValue","Controller-Pod connection: Unintentional decoupling","391_title","fv0446",0,"n/a"
"FieldValue","Information signals: Device orientation","394_title","fv0447",0,"n/a"
"FieldValue","Alarms: Visibility","395_title","fv0448",0,"n/a"
"FieldValue","Information signals: Therapy delivering indicator","396_title","fv0449",0,"n/a"
"FieldValue","Information signals: bolus requested","397_title","fv0450",0,"n/a"
"FieldValue","Information signals: Pod change needed","398_title","fv0451",0,"n/a"
"FieldValue","Alarms: Sound pressure level","399_title","fv0452",0,"n/a"
"FieldValue","Alarms: Low priority visual alarm pattern","400_title","fv0453",0,"n/a"
"FieldValue","Alarms: High priority visual alarm pattern","401_title","fv0454",0,"n/a"
"FieldValue","Information signals: bolus availability","414_title","fv0455",0,"n/a"
"FieldValue","Information signals: bolus delivering UI","415_title","fv0456",0,"n/a"
"FieldValue","Information signals: bolus completed","416_title","fv0457",0,"n/a"
"FieldValue","Information signals: Pause requested","418_title","fv0458",0,"n/a"
"FieldValue","Information signals: Pause reminders","419_title","fv0459",0,"n/a"
"FieldValue","Information signals: Pod identification and skin detection","544_title","fv0460",0,"n/a"
"FieldValue","Drug delivery (UI):","578_title","fv0461",0,"n/a"
"FieldValue","Information signals: Location","587_title","fv0462",0,"n/a"
"FieldValue","Alarms: Low Priority auditory alarm pattern","625_title","fv0463",0,"n/a"
"FieldValue","Alarms: High Priority auditory alarm pattern","626_title","fv0464",0,"n/a"
"FieldValue","Information signals: Sound pressure level","627_title","fv0465",0,"n/a"
"FieldValue","Information signals: LEDs","628_title","fv0466",0,"n/a"
"FieldValue","Alarms: Acknowledgement","629_title","fv0467",0,"n/a"
"FieldValue","Alarms: Resumption","630_title","fv0468",0,"n/a"
"FieldValue","Information signals: Forms of feedback","631_title","fv0469",0,"n/a"
"FieldValue","Alarms: Repetition","632_title","fv0470",0,"n/a"
"FieldValue","Alarms: Visual alarms compliance table","633_title","fv0471",0,"n/a"
"FieldValue","Alarms: Audible alarms compliance table","634_title","fv0472",0,"n/a"
"FieldValue","Alarms: Haptic alarms compliance table","636_title","fv0473",0,"n/a"
"FieldValue","Information signals: Visual information signal compliance table","637_title","fv0474",0,"n/a"
"FieldValue","Information signals:","638_title","fv0475",0,"n/a"
"FieldValue","Information signals: Haptic information signals compliance table","639_title","fv0476",0,"n/a"
"FieldValue","Alarms: Standards","640_title","fv0477",0,"n/a"
"FieldValue","Labelling: Graphical symbols","684_title","fv0478",0,"n/a"
"FieldValue","Biocompatibility: Extractables","449_title","fv0479",0,"n/a"
"FieldValue","Biocompatibility: Leachables","450_title","fv0480",0,"n/a"
"FieldValue","IEC 60601: Humidity preconditioning","612_title","fv0481",0,"n/a"
"FieldValue","IEC 60601: Drug spillage/leakage","635_title","fv0482",0,"n/a"
"FieldValue","IEC 60601: Operating over altitude","650_title","fv0483",0,"n/a"
"FieldValue","IEC 60601: Drop testing","657_title","fv0484",0,"n/a"
"FieldValue","IEC 60601: Impact testing","658_title","fv0485",0,"n/a"
"FieldValue","IEC 60601: Push testing","659_title","fv0486",0,"n/a"
"FieldValue","IEC 60601: Mechanical shock","660_title","fv0487",0,"n/a"
"FieldValue","IEC 60601: Vibration","661_title","fv0488",0,"n/a"
"FieldValue","IEC 60601: Mould stress relief","662_title","fv0489",0,"n/a"
"FieldValue","IEC 60601: Resistance to heat","663_title","fv0490",0,"n/a"
"FieldValue","IEC 60601: Patient leakage & auxiliary currents","664_title","fv0491",0,"n/a"
"FieldValue","IEC 60601: Creepage and clearance","665_title","fv0492",0,"n/a"
"FieldValue","IEC 60601: Dielectric strength","666_title","fv0493",0,"n/a"
"FieldValue","IEC 60601: ESD","667_title","fv0494",0,"n/a"
"FieldValue","IEC 60601: EMC / EMI","668_title","fv0495",0,"n/a"
"FieldValue","IEC 60601: Maximum temperature of accessible surfaces","669_title","fv0496",0,"n/a"
"FieldValue","Biocompatibility: User contact","670_title","fv0497",0,"n/a"
"FieldValue","RoHS Directive","672_title","fv0498",0,"n/a"
"FieldValue","REACH Directive","673_title","fv0499",0,"n/a"
"FieldValue","WEEE Directive","674_title","fv0500",0,"n/a"
"FieldValue","Battery regulations","731_title","fv0501",0,"n/a"
"FieldValue","Transport conditions: Device","520_title","fv0502",0,"n/a"
"FieldValue","Shelf life: Components","521_title","fv0503",0,"n/a"
"FieldValue","Ingress protection","624_title","fv0504",0,"n/a"
"FieldValue","Operating conditions: General","649_title","fv0505",0,"n/a"
"FieldValue","Operating conditions: Low temperature","651_title","fv0506",0,"n/a"
"FieldValue","Operating conditions: Transient cold to warm","653_title","fv0507",0,"n/a"
"FieldValue","Storage conditions: Between-use","654_title","fv0508",0,"n/a"
"FieldValue","Manufacturing: Unique serial numbers","619_title","fv0509",0,"n/a"
"FieldValue","Labelling and Marking: Durability","618_title","fv0510",0,"n/a"
"FieldValue","Labelling and Marking: Moulding markings","682_title","fv0511",0,"n/a"
"FieldValue","Device mass","571_title","fv0512",0,"n/a"
"FieldValue","Device size","679_title","fv0513",0,"n/a"
"FieldValue","Sharp edges","680_title","fv0514",0,"n/a"
"FieldValue","Small parts protection","681_title","fv0515",0,"n/a"
"FieldValue","Pod: Security - Protection of safety critical values","597_title","fv0516",0,"n/a"
"FieldValue","Controller: Role - logic","363_title","fv0517",0,"n/a"
"FieldValue","Controller: Role - User Interface","370_title","fv0518",0,"n/a"
"FieldValue","Controller: Components - Battery","371_title","fv0519",0,"n/a"
"FieldValue","Controller: Components - magnetic drive","372_title","fv0520",0,"n/a"
"FieldValue","Controller: Components - electronics","373_title","fv0521",0,"n/a"
"FieldValue","Controller purpose: Drug delivery programming","364_title","fv0522",0,"n/a"
"FieldValue","Controller purpose: Drug delivery control","365_title","fv0523",0,"n/a"
"FieldValue","Controller purpose: Source of electrical energy","366_title","fv0524",0,"n/a"
"FieldValue","Controller purpose: UI","367_title","fv0525",0,"n/a"
"FieldValue","Controller purpose: Lifetime","368_title","fv0526",0,"n/a"
"FieldValue","Controller purpose: Pod validation","369_title","fv0527",0,"n/a"
"FieldValue","Device monitoring: Pod delivery profile identification","543_title","fv0528",0,"n/a"
"FieldValue","Controller: Watchdog","592_title","fv0529",0,"n/a"
"FieldValue","Controller: NVM","596_title","fv0530",0,"n/a"
"FieldValue","Controller: Motor parameter log","598_title","fv0531",0,"n/a"
"FieldValue","Battery: Monitoring levels","601_title","fv0532",0,"n/a"
"FieldValue","Device monitoring: Coupled Pod counter","605_title","fv0533",0,"n/a"
"FieldValue","Device monitoring: Total therapy duration","606_title","fv0534",0,"n/a"
"FieldValue","Controller: Motor feedback","610_title","fv0535",0,"n/a"
"FieldValue","Battery: Housing","677_title","fv0536",0,"n/a"
"FieldValue","Battery:  Physical effects of aging","678_title","fv0537",0,"n/a"
"FieldValue","Battery: Characteristics","730_title","fv0538",0,"n/a"
"FieldValue","Controls: Unintended actuation","617_title","fv0539",0,"n/a"
"FieldValue","Controls: bolus button interrupts management","645_title","fv0540",0,"n/a"
"FieldValue","Pod: Role","380_title","fv0541",0,"n/a"
"FieldValue","Pod: Components - contact with drug","381_title","fv0542",0,"n/a"
"FieldValue","Pod: Components - contact with User","382_title","fv0543",0,"n/a"
"FieldValue","Pod: Components - Adhesive Patch","383_title","fv0544",0,"n/a"
"FieldValue","Pod purpose: Drug transport","374_title","fv0545",0,"n/a"
"FieldValue","Pod purpose: Drug access","375_title","fv0546",0,"n/a"
"FieldValue","Pod purpose: Drug infusion","376_title","fv0547",0,"n/a"
"FieldValue","Pod purpose: Visual drug inspection","377_title","fv0548",0,"n/a"
"FieldValue","Pod purpose: Prevent access to drug","378_title","fv0549",0,"n/a"
"FieldValue","Pod purpose: Needle-stick injury prevention","379_title","fv0550",0,"n/a"
"FieldValue","Pod purpose: Information storage","384_title","fv0551",0,"n/a"
"FieldValue","Pod: NIM - Function","420_title","fv0552",0,"n/a"
"FieldValue","Pod: FPOS - Function","434_title","fv0553",0,"n/a"
"FieldValue","Pod: Fluidic Pathway - Function","440_title","fv0554",0,"n/a"
"FieldValue","Pod: Primed fluid leakage (1)","584_title","fv0555",0,"n/a"
"FieldValue","Pod: Durability - Drug delivery (bolus):","611_title","fv0556",0,"n/a"
"FieldValue","Pod: Sterilization -Media access","620_title","fv0557",0,"n/a"
"FieldValue","Pod: Sterilization - Material compatibility","621_title","fv0558",0,"n/a"
"FieldValue","Pod: Durability - Drug delivery (basal)","655_title","fv0559",0,"n/a"
"FieldValue","Pod: Drug inspection window - Strength","656_title","fv0560",0,"n/a"
"FieldValue","Pod: Duration of use","685_title","fv0561",0,"n/a"
"FieldValue","Device security: Prevention of manual dispensing","687_title","fv0562",0,"n/a"
"FieldValue","Device security: Access to drug","706_title","fv0563",0,"n/a"
"FieldValue","Pod: NIM - Skin Needle, Pre-therapy position","712_title","fv0564",0,"n/a"
"FieldValue","Pod: NIM - Retention of Skin Needle","713_title","fv0565",0,"n/a"
"FieldValue","Pod: Drug inspection window","733_title","fv0566",0,"n/a"
